ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,WORK_TIME,CREDIT,TERM,FST_PAYMENT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME
106812659,46,0,Среднее,Состою в браке,2,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,64827488,0,96,9990,6,2000,1,0,от 10000 до 20000 руб.,10000
106807218,25,0,Среднее специальное,Состою в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,61373911,0,18,29948,10,3400,1,0,от 20000 до 50000 руб.,14000
106809981,28,1,Высшее,Состою в браке,1,1,1,0,Башкирия,Башкирия,Башкирия,0,0,62504101,0,36,5689,4,0,1,1,от 20000 до 50000 руб.,8000
106811707,28,1,Среднее специальное,Состою в браке,1,1,1,0,Костромская область,Костромская область,Костромская область,0,0,64003435,0,27,9100,3,8190,1,1,от 10000 до 20000 руб.,7000
106807765,46,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,61522884,0,60,6910,6,1220,1,0,от 10000 до 20000 руб.,8000
106805466,35,1,Высшее,Не состоял в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,1,60399158,1,36,23020,6,2600,1,0,от 20000 до 50000 руб.,25000
106804994,29,0,Среднее специальное,Состою в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,0,0,60086147,0,60,3720,10,1000,1,0,от 10000 до 20000 руб.,7000
106816434,49,1,Среднее,Вдовец/Вдова,1,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,67310389,0,72,18216,6,2024,1,0,от 10000 до 20000 руб.,10000
106817356,48,1,Среднее специальное,Состою в браке,2,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,73816362,0,116,26000,12,10500,1,0,от 20000 до 50000 руб.,13500
106812549,27,1,Среднее специальное,Не состоял в браке,0,0,1,0,Костромская область,Костромская область,Костромская область,0,0,64589070,0,30,7750,3,6975,1,1,от 5000 до 10000 руб.,8000
106806956,32,0,Среднее,Состою в браке,1,1,1,0,Саратовская область,Тамбовская область,Тамбовская область,0,1,61305619,1,12,29300,12,3300,1,0,свыше 50000 руб.,40000
106818142,30,1,Высшее,Состою в браке,2,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,74472135,0,36,5232,3,2500,1,1,от 20000 до 50000 руб.,12000
106809148,29,0,Среднее специальное,Состою в браке,1,1,1,0,Томская область,Томская область,Томская область,0,0,62178683,0,58,5260,6,930,1,0,от 20000 до 50000 руб.,16000
106808547,34,1,Среднее специальное,Разведен(а),1,1,1,0,Белгородская область,Белгородская область,Белгородская область,1,0,62015966,0,30,21586,6,10000,1,0,от 10000 до 20000 руб.,12000
106805440,29,1,Среднее специальное,Разведен(а),1,0,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,60394329,1,42,14990,6,1000,1,0,от 10000 до 20000 руб.,11000
106806918,51,1,Среднее специальное,Состою в браке,2,0,1,0,Псковская область,Псковская область,Псковская область,0,0,61299415,0,12,14990,7,10000,1,0,от 10000 до 20000 руб.,7000
106814069,53,1,Среднее,Не состоял в браке,2,2,1,0,Смоленская область,Смоленская область,Смоленская область,1,0,66412104,0,336,3110,6,350,2,2,от 10000 до 20000 руб.,6000
106816242,47,1,Высшее,Состою в браке,0,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,1,67215693,0,84,8000,6,2279,2,2,от 20000 до 50000 руб.,10000
106809719,46,1,Среднее специальное,Состою в браке,2,0,1,0,Пензенская область,Пензенская область,Пензенская область,0,0,62436302,0,300,3000,3,1920,1,1,от 20000 до 50000 руб.,8000
106813397,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,0,65415579,0,38,3889,6,700,1,1,от 10000 до 20000 руб.,9000
106812653,44,1,Среднее специальное,Не состоял в браке,1,0,1,0,Приморский край,Приморский край,Приморский край,0,0,64826663,0,24,15629,10,5811,1,0,от 20000 до 50000 руб.,15500
106807978,48,1,Среднее специальное,Вдовец/Вдова,2,1,1,0,Башкирия,Башкирия,Башкирия,0,0,61840997,0,36,3448,10,400,1,0,от 10000 до 20000 руб.,6000
106806332,34,1,Высшее,Состою в браке,0,0,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,61138605,0,24,10100,12,0,1,0,от 20000 до 50000 руб.,11000
106810399,40,1,Среднее специальное,Состою в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0,62796129,0,120,23971,10,2700,1,0,от 10000 до 20000 руб.,11000
106816578,33,1,Высшее,Состою в браке,2,2,1,0,Адыгея,Адыгея,Адыгея,0,1,67330800,0,156,27400,10,3050,3,3,от 20000 до 50000 руб.,9000
106812202,30,1,Среднее специальное,Не состоял в браке,1,1,1,0,Тульская область,Тульская область,Тульская область,0,0,64444927,0,6,12790,6,0,1,0,от 10000 до 20000 руб.,14000
106816714,39,1,Высшее,Не состоял в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,0,0,67421539,0,133,7680,4,1400,2,2,от 10000 до 20000 руб.,11000
106806241,64,0,Высшее,Состою в браке,0,0,1,0,Московская область,Московская область,Московская область,0,0,61121871,0,120,8990,3,50000,1,1,свыше 50000 руб.,25000
106817164,33,1,Среднее специальное,Не состоял в браке,2,1,1,0,Северная Осетия,Северная Осетия,Северная Осетия,0,0,72279866,0,24,5400,6,950,2,0,от 10000 до 20000 руб.,8600
106815419,29,1,Среднее специальное,Состою в браке,2,2,1,0,Вологодская область,Вологодская область,Вологодская область,0,0,66924332,0,72,12434,10,1500,1,0,от 10000 до 20000 руб.,8000
106807410,38,1,Среднее,Состою в браке,1,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,61426636,0,48,13500,12,1500,1,0,от 10000 до 20000 руб.,7000
106808474,26,0,Среднее специальное,Состою в браке,0,0,1,0,Коми,Коми,Коми,1,0,61968092,0,60,6491,3,2500,1,1,от 20000 до 50000 руб.,30000
106817310,59,1,Среднее,Состою в браке,1,0,0,1,Северная Осетия,Северная Осетия,Северная Осетия,0,0,72298106,0,48,6660,12,740,1,0,от 10000 до 20000 руб.,5000
106814285,59,0,Среднее,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66582283,0,120,26100,10,2900,2,2,от 10000 до 20000 руб.,14000
106812825,37,1,Среднее специальное,Разведен(а),1,1,1,0,Ульяновская область,Ульяновская область,Ульяновская область,0,0,64886557,0,36,3790,3,3790,1,1,от 10000 до 20000 руб.,10000
106818241,41,1,Высшее,Состою в браке,0,0,1,0,Московская область,Московская область,Московская область,1,0,74486189,1,240,37790,12,4200,1,0,от 20000 до 50000 руб.,21000
106807946,52,1,Среднее специальное,Состою в браке,1,0,1,1,Новгородская область,Новгородская область,Новгородская область,1,0,61835134,0,80,10034,12,1771,1,0,от 5000 до 10000 руб.,8700
106810363,36,0,Среднее специальное,Состою в браке,1,1,1,0,Нижегородская область,Нижегородская область,Нижегородская область,0,0,62780347,0,18,30825,6,7800,1,0,от 20000 до 50000 руб.,20000
106814563,58,1,Среднее,Не состоял в браке,0,0,1,1,Липецкая область,Липецкая область,Липецкая область,0,0,66713476,0,240,17750,6,2000,2,2,от 10000 до 20000 руб.,14000
106812095,48,0,Среднее,Состою в браке,2,0,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,64429008,0,72,5965,6,670,1,0,от 20000 до 50000 руб.,15000
106808714,44,1,Среднее специальное,Разведен(а),1,0,1,0,Челябинская область,Челябинская область,Челябинская область,1,0,62036519,0,144,15857,12,2000,1,0,от 10000 до 20000 руб.,12000
106811424,64,1,Высшее,Вдовец/Вдова,2,0,1,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,63907883,0,516,19999,24,0,1,0,от 10000 до 20000 руб.,14000
106806778,58,1,Среднее,Состою в браке,0,0,0,1,Саратовская область,Саратовская область,Саратовская область,0,0,61252629,0,48,8400,12,1000,1,0,от 10000 до 20000 руб.,5000
106818857,45,0,Среднее,Состою в браке,2,1,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,74841597,0,24,7000,3,2000,2,1,от 10000 до 20000 руб.,15000
106812238,43,1,Среднее специальное,Состою в браке,1,0,1,0,Пермская область,Пермская область,Пермская область,0,0,64453374,0,36,4890,4,0,1,0,от 20000 до 50000 руб.,7000
106815646,29,1,Среднее,Состою в браке,1,1,1,0,Коми,Коми,Коми,1,0,67027467,0,12,23000,6,3000,2,2,от 20000 до 50000 руб.,15000
106810800,30,1,Среднее,Не состоял в браке,0,0,1,0,Дагестан,Московская область,Московская область,0,0,63090038,0,18,25298,9,6000,1,1,от 20000 до 50000 руб.,28000
106810257,48,1,Высшее,Не состоял в браке,0,0,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,1,0,62615552,0,96,23900,6,6000,1,0,от 20000 до 50000 руб.,22000
106804387,29,1,Среднее специальное,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,59913652,0,8,3400,6,2000,1,1,от 10000 до 20000 руб.,5200
106818025,25,1,Высшее,Не состоял в браке,0,0,1,0,Кабардино-Балкария,Москва,Москва,0,0,74268302,0,6,29789,12,7000,1,0,свыше 50000 руб.,27000
106818536,59,0,Среднее,Состою в браке,1,0,1,0,Брянская область,Брянская область,Брянская область,0,0,74640291,0,36,13000,10,2776,2,2,от 10000 до 20000 руб.,6000
106811894,39,0,Среднее специальное,Не состоял в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,1,0,64355715,1,14,10789,6,1200,1,1,свыше 50000 руб.,25000
106810101,24,0,Среднее специальное,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,Вологодская область,0,0,62596493,0,6,20690,18,2300,1,0,от 20000 до 50000 руб.,20000
106805806,48,1,Высшее,Состою в браке,1,0,1,0,Красноярский край,Красноярский край,Красноярский край,1,0,60532169,0,120,10134,5,1126,1,1,от 20000 до 50000 руб.,40000
106812236,40,0,Среднее специальное,Состою в браке,2,2,1,0,Татарстан,Татарстан,Татарстан,1,0,64448664,0,72,5017,6,1000,1,0,от 10000 до 20000 руб.,10000
106819288,52,1,Среднее специальное,Гражданский брак,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,75027686,0,19,8500,10,0,6,5,от 10000 до 20000 руб.,10200
106806515,24,0,Среднее специальное,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,1,61165521,1,3,5660,6,1500,1,0,от 20000 до 50000 руб.,15000
106813063,33,0,Среднее,Состою в браке,2,2,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,0,65203781,0,48,5232,9,582,1,0,от 10000 до 20000 руб.,15000
106806272,47,0,Среднее,Состою в браке,1,0,1,0,Тамбовская область,Тамбовская область,Тамбовская область,0,0,61125580,0,336,26099,6,5000,1,0,от 5000 до 10000 руб.,5000
106814931,56,1,Среднее специальное,Состою в браке,0,0,1,0,Еврейская АО,Еврейская АО,Еврейская АО,1,0,66782513,0,186,10024,4,4851,2,2,от 20000 до 50000 руб.,20000
106809249,32,1,Высшее,Не состоял в браке,0,0,1,0,Астраханская область,Астраханская область,Астраханская область,0,0,62236013,0,3,8530,12,0,2,1,от 5000 до 10000 руб.,7000
106818672,43,1,Среднее,Не состоял в браке,3,2,1,0,Чувашия,Чувашия,Чувашия,0,0,74658179,0,204,6125,6,700,2,1,от 5000 до 10000 руб.,5300
106818620,36,0,Высшее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,1,74652682,0,156,3000,3,500,4,4,от 10000 до 20000 руб.,9000
106818416,24,1,Высшее,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,74547537,0,18,5600,4,1500,3,1,от 10000 до 20000 руб.,15000
106811978,44,0,Высшее,Состою в браке,0,0,1,0,Владимирская область,Владимирская область,Владимирская область,0,0,64370807,0,264,19990,6,5000,1,0,свыше 50000 руб.,50000
106805495,56,1,Среднее специальное,Состою в браке,3,0,1,0,Курская область,Курская область,Курская область,0,0,60402750,0,156,22349,6,2482,1,0,от 20000 до 50000 руб.,20000
106812920,64,1,Среднее специальное,Состою в браке,1,0,0,1,Оренбургская область,Оренбургская область,Оренбургская область,1,0,64901726,0,48,14976,6,4000,1,1,от 10000 до 20000 руб.,8000
106808020,49,1,Среднее,Вдовец/Вдова,2,0,1,0,Самарская область,Самарская область,Самарская область,0,0,61846375,0,60,16989,18,0,1,0,от 10000 до 20000 руб.,5000
106812493,29,0,Высшее,Состою в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,0,0,64566370,0,120,24740,12,2750,1,0,от 20000 до 50000 руб.,30000
106812947,40,0,Высшее,Состою в браке,1,1,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,64906003,0,216,16190,6,10000,1,0,свыше 50000 руб.,50000
106804987,55,1,Среднее специальное,Состою в браке,3,1,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0,60084802,0,264,9620,12,8000,1,0,от 10000 до 20000 руб.,9000
106805287,27,0,Среднее специальное,Состою в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,60191160,0,60,13993,8,2000,1,0,от 20000 до 50000 руб.,16000
106811817,43,1,Среднее специальное,Разведен(а),0,0,1,0,Томская область,Томская область,Томская область,0,0,64340481,0,96,6282,5,698,1,0,от 10000 до 20000 руб.,10000
106815119,29,1,Среднее,Состою в браке,3,3,1,0,Саратовская область,Саратовская область,Саратовская область,0,0,66856908,0,4,6120,6,1100,2,1,от 10000 до 20000 руб.,8000
106807614,40,1,Среднее,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,61460472,0,138,32000,10,16750,2,2,от 20000 до 50000 руб.,13000
106818020,55,1,Среднее,Состою в браке,2,0,1,0,Курганская область,Курганская область,Курганская область,0,1,74251394,0,372,7582,7,850,2,2,от 10000 до 20000 руб.,7000
106805926,56,1,Среднее,Не состоял в браке,0,0,0,1,Читинская область,Читинская область,Читинская область,0,0,61064351,0,48,11395,6,1300,1,0,от 5000 до 10000 руб.,5000
106811829,41,0,Среднее специальное,Состою в браке,2,2,1,0,Свердловская область,Свердловская область,Свердловская область,0,1,64343135,0,32,8285,9,0,1,0,от 10000 до 20000 руб.,15000
106812939,57,1,Среднее специальное,Состою в браке,2,0,0,1,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64904647,1,48,14400,10,1600,1,0,от 10000 до 20000 руб.,6000
106811813,29,1,Высшее,Состою в браке,1,1,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0,0,64339998,0,60,7290,3,1300,1,0,свыше 50000 руб.,25000
106804414,54,1,Высшее,Состою в браке,2,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,1,0,59915564,0,36,26820,10,2980,2,1,от 20000 до 50000 руб.,8000
106804404,61,1,Высшее,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0,59915192,0,96,8118,3,8117,1,1,от 10000 до 20000 руб.,13000
106810359,45,0,Высшее,Состою в браке,2,1,1,0,Ростовская область,Московская область,Московская область,0,1,62779753,0,10,19497,10,3000,1,0,от 20000 до 50000 руб.,22000
106819525,49,0,Среднее,Состою в браке,1,0,1,0,Свердловская область,Свердловская область,Свердловская область,0,1,75281918,1,8,21097,12,2500,1,0,от 20000 до 50000 руб.,25000
106816338,41,1,Высшее,Состою в браке,1,1,1,0,Калининградская область,Калининградская область,Калининградская область,0,0,67228079,0,36,17998,10,1999,2,1,от 20000 до 50000 руб.,15000
106808471,45,1,Среднее специальное,Разведен(а),0,0,1,0,Якутия,Якутия,Якутия,0,0,61966864,0,108,38700,12,4300,1,0,от 20000 до 50000 руб.,30000
106811240,33,1,Среднее специальное,Гражданский брак,1,0,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,63631351,0,132,11200,12,1000,2,1,от 10000 до 20000 руб.,8000
106815927,29,0,Среднее,Не состоял в браке,0,0,1,0,Карелия,Карелия,Карелия,0,0,67149314,0,6,21500,5,4000,3,3,от 20000 до 50000 руб.,20000
106810159,50,1,Среднее,Не состоял в браке,2,0,0,1,Мурманская область,Мурманская область,Мурманская область,0,0,62603785,0,48,5669,6,630,1,0,от 10000 до 20000 руб.,10300
106807826,40,1,Среднее специальное,Состою в браке,0,0,1,0,Пензенская область,Пензенская область,Пензенская область,1,1,61530126,0,18,13507,12,2500,1,0,от 10000 до 20000 руб.,8000
106816362,33,0,Высшее,Разведен(а),1,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,67231160,0,39,38340,10,4260,2,1,от 20000 до 50000 руб.,25000
106812047,29,1,Среднее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,64421733,0,14,35250,12,10000,1,0,от 20000 до 50000 руб.,8000
106818958,47,1,Среднее,Разведен(а),1,1,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,74951857,0,13,13965,3,1555,3,3,от 10000 до 20000 руб.,18000
106814591,46,1,Среднее,Состою в браке,2,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,66738957,0,65,5011,9,2500,2,2,от 10000 до 20000 руб.,7000
106811012,59,0,Высшее,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,1,63329519,0,18,22290,4,8000,1,1,от 20000 до 50000 руб.,20000
106809725,27,1,Высшее,Состою в браке,1,1,1,0,Тверская область,Тверская область,Тверская область,0,0,62436992,1,24,12325,18,0,1,0,от 10000 до 20000 руб.,6000
106816057,34,0,Среднее,Состою в браке,2,1,1,0,Амурская область,Амурская область,Амурская область,0,1,67167394,0,48,31885,8,10000,2,2,от 20000 до 50000 руб.,20000
106805410,51,1,Среднее специальное,Состою в браке,2,0,1,0,Иркутская область,Иркутская область,Иркутская область,1,0,60389007,0,30,35596,12,4000,1,0,от 20000 до 50000 руб.,15000
106806748,63,1,Среднее специальное,Вдовец/Вдова,1,0,1,1,Курганская область,Курганская область,Курганская область,0,0,61249716,0,144,20000,15,3550,1,0,от 10000 до 20000 руб.,9000
106806548,26,0,Среднее,Состою в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,0,0,61226532,1,60,5600,6,990,1,1,от 20000 до 50000 руб.,10000
106810003,57,1,Среднее специальное,Состою в браке,2,0,1,1,Мордовская республика,Мордовская республика,Мордовская республика,1,0,62506631,0,216,21520,3,20000,1,1,от 10000 до 20000 руб.,12000
106818288,35,0,Среднее,Не состоял в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,74517689,0,42,6381,10,709,3,2,от 5000 до 10000 руб.,10000
106812092,39,0,Среднее специальное,Не состоял в браке,0,0,0,1,Ставропольский край,Ставропольский край,Ставропольский край,0,0,64428688,0,48,15250,6,1700,1,0,от 10000 до 20000 руб.,10000
106814398,25,0,Среднее,Не состоял в браке,0,0,1,0,Новгородская область,Новгородская область,Новгородская область,0,0,66659211,0,66,10680,6,4000,3,3,от 20000 до 50000 руб.,14000
106817892,64,0,Среднее,Состою в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,74174633,0,48,7990,6,2000,3,2,от 10000 до 20000 руб.,6500
106809701,56,1,Среднее,Вдовец/Вдова,1,0,0,1,Ульяновская область,Ульяновская область,Ульяновская область,0,0,62434185,0,48,3930,9,0,1,0,от 5000 до 10000 руб.,9000
106808512,48,0,Среднее специальное,Состою в браке,1,0,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,61975073,0,228,5879,6,1050,1,1,от 20000 до 50000 руб.,20000
106816729,48,1,Среднее специальное,Состою в браке,2,2,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,67423561,0,240,32980,12,5000,1,0,от 10000 до 20000 руб.,8500
106814928,51,1,Среднее,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,66781935,0,6,3990,4,1500,1,1,от 5000 до 10000 руб.,8000
106809535,48,1,Высшее,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,62374268,0,25,9000,4,2520,1,1,от 10000 до 20000 руб.,9000
106807354,29,1,Высшее,Состою в браке,1,1,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,61417782,1,48,8499,6,1500,1,1,от 10000 до 20000 руб.,7000
106812581,44,1,Среднее,Состою в браке,2,1,1,0,Коми,Коми,Коми,0,0,64595634,0,30,18900,12,2100,2,1,от 20000 до 50000 руб.,15000
106807731,32,1,Среднее специальное,Состою в браке,1,1,1,0,Курская область,Московская область,Московская область,0,0,61519206,1,30,19751,10,2200,1,0,от 20000 до 50000 руб.,20000
106808522,25,0,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,61976033,0,12,26875,8,7964,1,0,от 20000 до 50000 руб.,14000
106812349,58,0,Высшее,Состою в браке,0,0,1,1,Амурская область,Амурская область,Амурская область,1,0,64471255,0,276,18910,12,2500,1,0,от 20000 до 50000 руб.,23000
106817677,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,0,0,74015050,0,40,4595,6,905,1,1,от 10000 до 20000 руб.,6000
106816589,46,1,Среднее специальное,Не состоял в браке,1,1,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,67332149,1,170,22617,15,5000,1,0,от 10000 до 20000 руб.,19000
106810388,40,0,Среднее,Состою в браке,2,2,1,0,Татарстан,Татарстан,Татарстан,1,1,62791541,0,15,28684,10,3187,1,0,от 20000 до 50000 руб.,15000
106814539,55,1,Среднее,Состою в браке,3,0,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,66708784,0,300,6809,9,757,2,1,от 5000 до 10000 руб.,4500
106815992,53,0,Среднее специальное,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,1,67158859,0,240,24000,3,5500,1,1,от 20000 до 50000 руб.,25000
106812273,55,1,Среднее,Состою в браке,5,0,0,1,Якутия,Якутия,Якутия,0,0,64460102,0,48,22525,12,3975,1,0,от 20000 до 50000 руб.,9000
106811368,29,0,Высшее,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,63898991,0,12,16480,9,5000,1,0,от 10000 до 20000 руб.,15000
106815737,48,1,Среднее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,67081432,0,60,20000,6,5050,4,4,от 5000 до 10000 руб.,10000
106807407,56,1,Среднее специальное,Состою в браке,2,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0,61426116,0,192,18414,12,2046,1,0,от 10000 до 20000 руб.,8000
106817128,52,1,Среднее специальное,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,72273546,0,36,7574,6,850,1,0,от 5000 до 10000 руб.,5500
106816763,49,1,Среднее,Вдовец/Вдова,2,2,0,1,Смоленская область,Смоленская область,Смоленская область,1,0,67426416,0,48,9899,6,1099,3,2,от 10000 до 20000 руб.,10000
106817514,25,1,Среднее специальное,Состою в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0,73838596,0,34,7380,12,1000,1,0,от 5000 до 10000 руб.,9000
106811464,23,0,Среднее специальное,Состою в браке,1,1,1,0,Омская область,Омская область,Омская область,1,0,63912087,0,6,14140,8,1580,1,0,от 10000 до 20000 руб.,8000
106807870,62,1,Высшее,Состою в браке,3,0,0,1,Свердловская область,Свердловская область,Свердловская область,1,0,61535001,0,48,6740,3,20000,1,1,от 10000 до 20000 руб.,10000
106813586,26,0,Высшее,Состою в браке,1,1,1,0,Костромская область,Костромская область,Костромская область,0,0,65502217,0,48,5190,6,0,1,1,от 20000 до 50000 руб.,16000
106805052,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,0,0,60093670,0,8,15914,18,4000,1,0,от 10000 до 20000 руб.,10000
106808476,49,0,Среднее специальное,Состою в браке,1,2,1,0,Курская область,Курская область,Курская область,0,1,61968208,0,84,5824,3,1000,1,1,от 10000 до 20000 руб.,16900
106809706,35,1,Среднее,Состою в браке,2,2,1,0,Владимирская область,Владимирская область,Владимирская область,0,0,62435062,0,121,11289,3,15000,1,1,от 20000 до 50000 руб.,12000
106815163,55,0,Высшее,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,1,0,66890457,0,192,9107,6,1012,3,3,от 10000 до 20000 руб.,15000
106811231,31,1,Высшее,Состою в браке,1,1,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,63629583,0,24,2000,3,700,1,1,от 20000 до 50000 руб.,12000
106804727,38,1,Среднее специальное,Разведен(а),1,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,1,59972495,0,216,34766,6,0,1,1,от 20000 до 50000 руб.,24000
106805121,25,0,Высшее,Состою в браке,0,0,1,0,Тверская область,Тверская область,Тверская область,0,0,60101132,0,23,12304,12,5500,1,0,от 20000 до 50000 руб.,14000
106819000,25,0,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,Вологодская область,1,0,74958784,0,60,10290,12,1200,2,1,от 5000 до 10000 руб.,10000
106817072,37,1,Высшее,Вдовец/Вдова,1,0,1,0,Пензенская область,Пензенская область,Пензенская область,1,0,72263902,0,60,5220,6,600,1,0,от 10000 до 20000 руб.,12000
106805935,45,0,Среднее специальное,Не состоял в браке,0,0,1,0,Камчатская область,Камчатская область,Камчатская область,0,0,61066622,0,24,6000,3,2590,1,1,от 20000 до 50000 руб.,30000
106817217,31,1,Среднее специальное,Разведен(а),1,1,1,0,Кировская область,Кировская область,Кировская область,1,0,72287116,0,24,2125,3,375,1,1,от 10000 до 20000 руб.,7500
106814595,36,0,Среднее,Состою в браке,1,1,1,0,Ярославская область,Ярославская область,Ярославская область,1,1,66739987,0,168,6342,6,3000,2,2,от 20000 до 50000 руб.,20000
106816402,32,0,Среднее,Состою в браке,1,1,1,0,Коми,Коми,Коми,0,1,67273246,0,18,9526,6,1059,1,0,от 20000 до 50000 руб.,25000
106815449,48,1,Среднее,Состою в браке,0,0,1,0,Курская область,Курская область,Курская область,0,0,66960515,0,48,5000,6,600,1,0,от 5000 до 10000 руб.,7500
106811509,42,0,Среднее специальное,Состою в браке,2,2,1,0,Карелия,Карелия,Карелия,0,0,63918108,0,12,30673,10,3410,1,0,от 20000 до 50000 руб.,20000
106817033,33,1,Среднее,Состою в браке,1,1,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,67548114,0,6,27190,12,0,1,0,от 20000 до 50000 руб.,10000
106805310,34,0,Среднее специальное,Состою в браке,1,1,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,60378366,0,120,3167,6,352,1,0,от 20000 до 50000 руб.,14000
106806629,27,1,Высшее,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,61236027,0,48,13298,6,5000,1,1,от 20000 до 50000 руб.,23000
106807025,33,0,Среднее специальное,Состою в браке,2,2,1,0,Нижегородская область,Нижегородская область,Нижегородская область,0,0,61315360,0,15,6500,10,1000,1,0,от 10000 до 20000 руб.,6000
106815576,43,1,Среднее,Состою в браке,1,0,1,0,Тульская область,Тульская область,Тульская область,0,0,67015402,0,28,7590,12,3300,1,1,от 20000 до 50000 руб.,14000
106811737,32,1,Высшее,Состою в браке,1,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,64277141,0,60,14940,6,1660,1,1,от 10000 до 20000 руб.,7000
